题目编号,题目标题,选项,是否原题答案选项,选项性质,选择人数,有效作答人数,选择概率_选择人数除以该题作答人数,选择百分比_选择人数除以该题作答人数,情绪出现在本题候选情绪中的次数,被选数/出现数,被选数/出现数百分比,是否零选择选项,分析口径
ITEM-00075,108,愁闷,False,非答案候选选项,1,29,0.034482758620689655,3.4482758620689653,5,0.2,20.0,False,按实际呈现人数
ITEM-00075,108,渴望,False,非答案候选选项,1,29,0.034482758620689655,3.4482758620689653,5,0.2,20.0,False,按实际呈现人数
ITEM-00075,108,痛苦,False,非答案候选选项,1,29,0.034482758620689655,3.4482758620689653,6,0.16666666666666666,16.666666666666664,False,按实际呈现人数
ITEM-00075,108,绝望,False,非答案候选选项,1,29,0.034482758620689655,3.4482758620689653,6,0.16666666666666666,16.666666666666664,False,按实际呈现人数
ITEM-00075,108,惊喜,False,非答案候选选项,1,29,0.034482758620689655,3.4482758620689653,9,0.1111111111111111,11.11111111111111,False,按实际呈现人数
ITEM-00075,108,厌倦,False,非答案候选选项,1,29,0.034482758620689655,3.4482758620689653,10,0.1,10.0,False,按实际呈现人数
ITEM-00075,108,兴奋,False,非答案候选选项,0,29,0.0,0.0,6,0.0,0.0,True,按实际呈现人数
ITEM-00075,108,兴趣,False,非答案候选选项,0,29,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00075,108,内疚,False,非答案候选选项,0,29,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00075,108,冷静,False,非答案候选选项,0,29,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00075,108,困惑,False,非答案候选选项,0,29,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00075,108,委屈,False,非答案候选选项,0,29,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00075,108,嫉妒,False,非答案候选选项,0,29,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00075,108,审美欣赏,False,非答案候选选项,0,29,0.0,0.0,5,0.0,0.0,True,按实际呈现人数
ITEM-00075,108,尴尬,False,非答案候选选项,0,29,0.0,0.0,6,0.0,0.0,True,按实际呈现人数
ITEM-00075,108,崇拜,False,非答案候选选项,0,29,0.0,0.0,9,0.0,0.0,True,按实际呈现人数
ITEM-00075,108,希望,False,非答案候选选项,0,29,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00075,108,平静,False,非答案候选选项,0,29,0.0,0.0,7,0.0,0.0,True,按实际呈现人数
ITEM-00075,108,快乐,False,非答案候选选项,0,29,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00075,108,怀旧,False,非答案候选选项,0,29,0.0,0.0,8,0.0,0.0,True,按实际呈现人数
ITEM-00075,108,悲伤,False,非答案候选选项,0,29,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00075,108,愉悦,False,非答案候选选项,0,29,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00075,108,感动,False,非答案候选选项,0,29,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00075,108,感激,False,非答案候选选项,0,29,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00075,108,抑郁,False,非答案候选选项,0,29,0.0,0.0,8,0.0,0.0,True,按实际呈现人数
ITEM-00075,108,焦虑,False,非答案候选选项,0,29,0.0,0.0,6,0.0,0.0,True,按实际呈现人数
ITEM-00075,108,爱,False,非答案候选选项,0,29,0.0,0.0,6,0.0,0.0,True,按实际呈现人数
ITEM-00075,108,羞耻,False,非答案候选选项,0,29,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00075,108,羡慕,False,非答案候选选项,0,29,0.0,0.0,7,0.0,0.0,True,按实际呈现人数
ITEM-00075,108,自满,False,非答案候选选项,0,29,0.0,0.0,5,0.0,0.0,True,按实际呈现人数
ITEM-00075,108,自豪,False,非答案候选选项,0,29,0.0,0.0,5,0.0,0.0,True,按实际呈现人数
ITEM-00075,108,蔑视,False,非答案候选选项,0,29,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00075,108,轻松,False,非答案候选选项,0,29,0.0,0.0,5,0.0,0.0,True,按实际呈现人数
ITEM-00075,108,遗憾,False,非答案候选选项,0,29,0.0,0.0,5,0.0,0.0,True,按实际呈现人数
ITEM-00075,108,释然,False,非答案候选选项,0,29,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00076,78,愤怒,False,非答案候选选项,2,24,0.08333333333333333,8.333333333333332,2,1.0,100.0,False,按实际呈现人数
ITEM-00076,78,失望,False,非答案候选选项,3,24,0.125,12.5,4,0.75,75.0,False,按实际呈现人数
ITEM-00076,78,怨恨,False,非答案候选选项,3,24,0.125,12.5,4,0.75,75.0,False,按实际呈现人数
ITEM-00076,78,烦躁,True,标准答案选项,16,24,0.6666666666666666,66.66666666666666,24,0.6666666666666666,66.66666666666666,False,按实际呈现人数
ITEM-00076,78,痛苦,False,非答案候选选项,2,24,0.08333333333333333,8.333333333333332,3,0.6666666666666666,66.66666666666666,False,按实际呈现人数
ITEM-00076,78,厌恶,False,非答案候选选项,2,24,0.08333333333333333,8.333333333333332,4,0.5,50.0,False,按实际呈现人数
ITEM-00076,78,敌意,False,非答案候选选项,3,24,0.125,12.5,6,0.5,50.0,False,按实际呈现人数
ITEM-00076,78,震惊,False,非答案候选选项,3,24,0.125,12.5,6,0.5,50.0,False,按实际呈现人数
ITEM-00076,78,尴尬,False,非答案候选选项,2,24,0.08333333333333333,8.333333333333332,5,0.4,40.0,False,按实际呈现人数
ITEM-00076,78,悲伤,False,非答案候选选项,2,24,0.08333333333333333,8.333333333333332,5,0.4,40.0,False,按实际呈现人数
ITEM-00076,78,绝望,False,非答案候选选项,2,24,0.08333333333333333,8.333333333333332,5,0.4,40.0,False,按实际呈现人数
ITEM-00076,78,共情痛苦,False,非答案候选选项,2,24,0.08333333333333333,8.333333333333332,6,0.3333333333333333,33.33333333333333,False,按实际呈现人数
ITEM-00076,78,愉悦,False,非答案候选选项,1,24,0.041666666666666664,4.166666666666666,3,0.3333333333333333,33.33333333333333,False,按实际呈现人数
ITEM-00076,78,困惑,False,非答案候选选项,1,24,0.041666666666666664,4.166666666666666,4,0.25,25.0,False,按实际呈现人数
ITEM-00076,78,委屈,False,非答案候选选项,1,24,0.041666666666666664,4.166666666666666,5,0.2,20.0,False,按实际呈现人数
ITEM-00076,78,希望,False,非答案候选选项,1,24,0.041666666666666664,4.166666666666666,5,0.2,20.0,False,按实际呈现人数
ITEM-00076,78,嫉妒,False,非答案候选选项,1,24,0.041666666666666664,4.166666666666666,6,0.16666666666666666,16.666666666666664,False,按实际呈现人数
ITEM-00076,78,羞耻,True,标准答案选项,3,24,0.125,12.5,24,0.125,12.5,False,按实际呈现人数
ITEM-00076,78,遗憾,False,非答案候选选项,1,24,0.041666666666666664,4.166666666666666,8,0.125,12.5,False,按实际呈现人数
ITEM-00076,78,不屑,False,非答案候选选项,0,24,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00076,78,兴奋,False,非答案候选选项,0,24,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00076,78,兴趣,False,非答案候选选项,0,24,0.0,0.0,5,0.0,0.0,True,按实际呈现人数
ITEM-00076,78,内疚,False,非答案候选选项,0,24,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00076,78,冷静,False,非答案候选选项,0,24,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00076,78,厌倦,False,非答案候选选项,0,24,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00076,78,好奇,False,非答案候选选项,0,24,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00076,78,审美欣赏,False,非答案候选选项,0,24,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00076,78,崇拜,False,非答案候选选项,0,24,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00076,78,平静,False,非答案候选选项,0,24,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00076,78,快乐,False,非答案候选选项,0,24,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00076,78,怀旧,False,非答案候选选项,0,24,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00076,78,恐惧,False,非答案候选选项,0,24,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00076,78,惊喜,False,非答案候选选项,0,24,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00076,78,惊讶,False,非答案候选选项,0,24,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00076,78,愁闷,False,非答案候选选项,0,24,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00076,78,感动,False,非答案候选选项,0,24,0.0,0.0,7,0.0,0.0,True,按实际呈现人数
ITEM-00076,78,感激,False,非答案候选选项,0,24,0.0,0.0,6,0.0,0.0,True,按实际呈现人数
ITEM-00076,78,抑郁,False,非答案候选选项,0,24,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00076,78,担忧,False,非答案候选选项,0,24,0.0,0.0,6,0.0,0.0,True,按实际呈现人数
ITEM-00076,78,渴望,False,非答案候选选项,0,24,0.0,0.0,5,0.0,0.0,True,按实际呈现人数
ITEM-00076,78,满足,False,非答案候选选项,0,24,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00076,78,焦虑,False,非答案候选选项,0,24,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00076,78,爱,False,非答案候选选项,0,24,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00076,78,紧张,False,非答案候选选项,0,24,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00076,78,羡慕,False,非答案候选选项,0,24,0.0,0.0,5,0.0,0.0,True,按实际呈现人数
ITEM-00076,78,自满,False,非答案候选选项,0,24,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00076,78,自豪,False,非答案候选选项,0,24,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00076,78,蔑视,False,非答案候选选项,0,24,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00076,78,轻松,False,非答案候选选项,0,24,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00076,78,释然,False,非答案候选选项,0,24,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00077,79,困惑,False,非答案候选选项,3,26,0.11538461538461539,11.538461538461538,4,0.75,75.0,False,按实际呈现人数
ITEM-00077,79,烦躁,True,标准答案选项,19,26,0.7307692307692307,73.07692307692307,26,0.7307692307692307,73.07692307692307,False,按实际呈现人数
ITEM-00077,79,厌恶,False,非答案候选选项,2,26,0.07692307692307693,7.6923076923076925,3,0.6666666666666666,66.66666666666666,False,按实际呈现人数
ITEM-00077,79,厌倦,True,标准答案选项,13,26,0.5,50.0,26,0.5,50.0,False,按实际呈现人数
ITEM-00077,79,委屈,False,非答案候选选项,2,26,0.07692307692307693,7.6923076923076925,4,0.5,50.0,False,按实际呈现人数
ITEM-00077,79,蔑视,False,非答案候选选项,1,26,0.038461538461538464,3.8461538461538463,2,0.5,50.0,False,按实际呈现人数
ITEM-00077,79,愤怒,False,非答案候选选项,3,26,0.11538461538461539,11.538461538461538,7,0.42857142857142855,42.857142857142854,False,按实际呈现人数
ITEM-00077,79,失望,False,非答案候选选项,2,26,0.07692307692307693,7.6923076923076925,6,0.3333333333333333,33.33333333333333,False,按实际呈现人数
ITEM-00077,79,怨恨,False,非答案候选选项,1,26,0.038461538461538464,3.8461538461538463,3,0.3333333333333333,33.33333333333333,False,按实际呈现人数
ITEM-00077,79,焦虑,False,非答案候选选项,1,26,0.038461538461538464,3.8461538461538463,3,0.3333333333333333,33.33333333333333,False,按实际呈现人数
ITEM-00077,79,不屑,False,非答案候选选项,2,26,0.07692307692307693,7.6923076923076925,7,0.2857142857142857,28.57142857142857,False,按实际呈现人数
ITEM-00077,79,尴尬,False,非答案候选选项,1,26,0.038461538461538464,3.8461538461538463,5,0.2,20.0,False,按实际呈现人数
ITEM-00077,79,怀旧,False,非答案候选选项,1,26,0.038461538461538464,3.8461538461538463,5,0.2,20.0,False,按实际呈现人数
ITEM-00077,79,敌意,False,非答案候选选项,1,26,0.038461538461538464,3.8461538461538463,5,0.2,20.0,False,按实际呈现人数
ITEM-00077,79,绝望,False,非答案候选选项,1,26,0.038461538461538464,3.8461538461538463,6,0.16666666666666666,16.666666666666664,False,按实际呈现人数
ITEM-00077,79,惊讶,False,非答案候选选项,1,26,0.038461538461538464,3.8461538461538463,8,0.125,12.5,False,按实际呈现人数
ITEM-00077,79,共情痛苦,False,非答案候选选项,0,26,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00077,79,兴奋,False,非答案候选选项,0,26,0.0,0.0,6,0.0,0.0,True,按实际呈现人数
ITEM-00077,79,兴趣,False,非答案候选选项,0,26,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00077,79,内疚,False,非答案候选选项,0,26,0.0,0.0,6,0.0,0.0,True,按实际呈现人数
ITEM-00077,79,冷静,False,非答案候选选项,0,26,0.0,0.0,1,0.0,0.0,True,按实际呈现人数
ITEM-00077,79,好奇,False,非答案候选选项,0,26,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00077,79,嫉妒,False,非答案候选选项,0,26,0.0,0.0,5,0.0,0.0,True,按实际呈现人数
ITEM-00077,79,审美欣赏,False,非答案候选选项,0,26,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00077,79,崇拜,False,非答案候选选项,0,26,0.0,0.0,9,0.0,0.0,True,按实际呈现人数
ITEM-00077,79,希望,False,非答案候选选项,0,26,0.0,0.0,8,0.0,0.0,True,按实际呈现人数
ITEM-00077,79,平静,False,非答案候选选项,0,26,0.0,0.0,6,0.0,0.0,True,按实际呈现人数
ITEM-00077,79,快乐,False,非答案候选选项,0,26,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00077,79,恐惧,False,非答案候选选项,0,26,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00077,79,悲伤,False,非答案候选选项,0,26,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00077,79,惊喜,False,非答案候选选项,0,26,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00077,79,愁闷,False,非答案候选选项,0,26,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00077,79,愉悦,False,非答案候选选项,0,26,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00077,79,感动,False,非答案候选选项,0,26,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00077,79,感激,False,非答案候选选项,0,26,0.0,0.0,6,0.0,0.0,True,按实际呈现人数
ITEM-00077,79,抑郁,False,非答案候选选项,0,26,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00077,79,担忧,False,非答案候选选项,0,26,0.0,0.0,6,0.0,0.0,True,按实际呈现人数
ITEM-00077,79,渴望,False,非答案候选选项,0,26,0.0,0.0,5,0.0,0.0,True,按实际呈现人数
ITEM-00077,79,满足,False,非答案候选选项,0,26,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00077,79,爱,False,非答案候选选项,0,26,0.0,0.0,5,0.0,0.0,True,按实际呈现人数
ITEM-00077,79,痛苦,False,非答案候选选项,0,26,0.0,0.0,5,0.0,0.0,True,按实际呈现人数
ITEM-00077,79,紧张,False,非答案候选选项,0,26,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00077,79,羞耻,False,非答案候选选项,0,26,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00077,79,羡慕,False,非答案候选选项,0,26,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00077,79,自满,False,非答案候选选项,0,26,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00077,79,自豪,False,非答案候选选项,0,26,0.0,0.0,7,0.0,0.0,True,按实际呈现人数
ITEM-00077,79,轻松,False,非答案候选选项,0,26,0.0,0.0,3,0.0,0.0,True,按实际呈现人数
ITEM-00077,79,遗憾,False,非答案候选选项,0,26,0.0,0.0,2,0.0,0.0,True,按实际呈现人数
ITEM-00077,79,释然,False,非答案候选选项,0,26,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00077,79,震惊,False,非答案候选选项,0,26,0.0,0.0,4,0.0,0.0,True,按实际呈现人数
ITEM-00078,89,悲伤,True,标准答案选项,51,64,0.796875,79.6875,64,0.796875,79.6875,False,按实际呈现人数
ITEM-00078,89,委屈,False,非答案候选选项,11,64,0.171875,17.1875,16,0.6875,68.75,False,按实际呈现人数
ITEM-00078,89,愁闷,False,非答案候选选项,7,64,0.109375,10.9375,11,0.6363636363636364,63.63636363636363,False,按实际呈现人数
ITEM-00078,89,痛苦,False,非答案候选选项,7,64,0.109375,10.9375,11,0.6363636363636364,63.63636363636363,False,按实际呈现人数
ITEM-00078,89,失望,False,非答案候选选项,2,64,0.03125,3.125,5,0.4,40.0,False,按实际呈现人数
ITEM-00078,89,尴尬,False,非答案候选选项,2,64,0.03125,3.125,6,0.3333333333333333,33.33333333333333,False,按实际呈现人数
ITEM-00078,89,担忧,False,非答案候选选项,5,64,0.078125,7.8125,15,0.3333333333333333,33.33333333333333,False,按实际呈现人数
ITEM-00078,89,焦虑,False,非答案候选选项,4,64,0.0625,6.25,12,0.3333333333333333,33.33333333333333,False,按实际呈现人数
ITEM-00078,89,遗憾,False,非答案候选选项,2,64,0.03125,3.125,6,0.3333333333333333,33.33333333333333,False,按实际呈现人数
ITEM-00078,89,羞耻,False,非答案候选选项,2,64,0.03125,3.125,7,0.2857142857142857,28.57142857142857,False,按实际呈现人数
ITEM-00078,89,内疚,True,标准答案选项,18,64,0.28125,28.125,64,0.28125,28.125,False,按实际呈现人数
ITEM-00078,89,烦躁,False,非答案候选选项,4,64,0.0625,6.25,16,0.25,25.0,False,按实际呈现人数
ITEM-00078,89,绝望,False,非答案候选选项,3,64,0.046875,4.6875,12,0.25,25.0,False,按实际呈现人数
ITEM-00078,89,爱,False,非答案候选选项,2,64,0.03125,3.125,9,0.2222222222222222,22.22222222222222,False,按实际呈现人数
ITEM-00078,89,冷静,False,非答案候选选项,1,64,0.015625,1.5625,5,0.2,20.0,False,按实际呈现人数
ITEM-00078,89,恐惧,False,非答案候选选项,3,64,0.046875,4.6875,16,0.1875,18.75,False,按实际呈现人数
ITEM-00078,89,紧张,False,非答案候选选项,2,64,0.03125,3.125,11,0.18181818181818182,18.181818181818183,False,按实际呈现人数
ITEM-00078,89,怨恨,False,非答案候选选项,2,64,0.03125,3.125,12,0.16666666666666666,16.666666666666664,False,按实际呈现人数
ITEM-00078,89,厌倦,False,非答案候选选项,1,64,0.015625,1.5625,7,0.14285714285714285,14.285714285714285,False,按实际呈现人数
ITEM-00078,89,怀旧,False,非答案候选选项,1,64,0.015625,1.5625,7,0.14285714285714285,14.285714285714285,False,按实际呈现人数
ITEM-00078,89,厌恶,False,非答案候选选项,2,64,0.03125,3.125,15,0.13333333333333333,13.333333333333334,False,按实际呈现人数
ITEM-00078,89,愤怒,False,非答案候选选项,1,64,0.015625,1.5625,8,0.125,12.5,False,按实际呈现人数
ITEM-00078,89,抑郁,False,非答案候选选项,1,64,0.015625,1.5625,9,0.1111111111111111,11.11111111111111,False,按实际呈现人数
ITEM-00078,89,共情痛苦,False,非答案候选选项,1,64,0.015625,1.5625,11,0.09090909090909091,9.090909090909092,False,按实际呈现人数
ITEM-00078,89,感激,False,非答案候选选项,1,64,0.015625,1.5625,11,0.09090909090909091,9.090909090909092,False,按实际呈现人数
ITEM-00078,89,希望,False,非答案候选选项,1,64,0.015625,1.5625,14,0.07142857142857142,7.142857142857142,False,按实际呈现人数
ITEM-00078,89,审美欣赏,False,非答案候选选项,1,64,0.015625,1.5625,15,0.06666666666666667,6.666666666666667,False,按实际呈现人数
ITEM-00078,89,兴奋,False,非答案候选选项,1,64,0.015625,1.5625,17,0.058823529411764705,5.88235294117647,False,按实际呈现人数
ITEM-00078,89,不屑,False,非答案候选选项,0,64,0.0,0.0,13,0.0,0.0,True,按实际呈现人数
ITEM-00078,89,兴趣,False,非答案候选选项,0,64,0.0,0.0,7,0.0,0.0,True,按实际呈现人数
ITEM-00078,89,困惑,False,非答案候选选项,0,64,0.0,0.0,6,0.0,0.0,True,按实际呈现人数
ITEM-00078,89,好奇,False,非答案候选选项,0,64,0.0,0.0,6,0.0,0.0,True,按实际呈现人数
ITEM-00078,89,嫉妒,False,非答案候选选项,0,64,0.0,0.0,10,0.0,0.0,True,按实际呈现人数
ITEM-00078,89,崇拜,False,非答案候选选项,0,64,0.0,0.0,16,0.0,0.0,True,按实际呈现人数
ITEM-00078,89,平静,False,非答案候选选项,0,64,0.0,0.0,9,0.0,0.0,True,按实际呈现人数
ITEM-00078,89,快乐,False,非答案候选选项,0,64,0.0,0.0,7,0.0,0.0,True,按实际呈现人数
ITEM-00078,89,惊喜,False,非答案候选选项,0,64,0.0,0.0,13,0.0,0.0,True,按实际呈现人数
ITEM-00078,89,惊讶,False,非答案候选选项,0,64,0.0,0.0,10,0.0,0.0,True,按实际呈现人数
